head,text,date
«Хорошие девчонки»: вышел тизер третьего сезона криминальной комедии,"Бет, Руби и Энни снова в деле! В первом тизере третьего сезона криминальной комедии от NBC  «Хорошие девчонки» («Good Girls») с Кристиной Хендрикс, Мэй Уитман и Реттой.Это история трех мамочек из пригорода, которые испытывают проблемы с деньгами и решают ограбить местный супермаркет с игрушечным пистолетом. Но когда менеджер магазина узнал одну из них, а добыча оказалась намного больше, чем они ожидали они понимают, что идеальное бегство будет сложнее, чем они думали. Во втором сезоне Бет, Руби и Энни сталкиваются с последствиями своего преступного поведения. То, что происходит после нажатия на спусковой крючок, будет иметь серьезные последствия.Премьера третьего сезона стартует 16 февраля 2020 года.Похожее"," 1 января, 2020  - 19:15 "
«Кризис на Бесконечных Землях»: вышел финальный трейлер кроссовера сериалов DC 2019,"Канал The CW опубликовал финальный трейлер пятисерийного кроссовера сериалов DC 2019 «Кризис на Бесконечных Землях» («Crisis on Infinite Earths»).«Кризис на Бесконечных Землях» будет выходить в эфир в течение пяти ночей:«Супергерл» — в воскресенье, 8 декабря;«Бэтвумен» — в понедельник, 9 декабря;«Флэш» — вторник, 10 декабря;«Стрела» и «Легенды завтрашнего дня» — вторник, 14 января 2020! года.Флэша, Бэтвумен, Черную молнию, Супергерл и Легенд завтрашнего дня просят объединить усилия. Ведь нужно спасти мультивселенную от надвигающегося кризиса.Оригинальная серия комиксов за авторством Марва Волфмана и Джорджа Переса выходила в 1985-86 годах. Посмотрим насколько сценаристы вдохновлялись событиями комикса. Ведь в оригинале Анти-Монитор (злой аналог Монитора) уничтожил различные Земли в Мультивселенной DC и создал единую вселенную DC, не говоря уже о гибели главных персонажей, таких как Супергёрл и Флэш.Похожее"," 4 декабря, 2019  - 14:39 "
«Ради всего человечества»: фичуретка о создании мира фантастической драмы Apple,"Потоковый сервис Apple TV+ опубликовал ролик о создании мира фантастической драмы  Рона Мура «Ради всего человечества» («For All Mankind»). От лунной поверхности до точного воссоздания первого центра управления полетами, уровень подлинности и внимания к деталям поразителен.В сериале играют: Юэль Киннаман («Видоизмененный углерод»), Майкл Дорман («Патриот») и Сара Джонс («Проклятье»).В сериале расскажут о том, что произошло бы, если бы глобальная гонка космических технологий 1960-х не остановилась. Киннаман сыграет Эдварда Болдуина, одного из лучших астронавтов НАСА. Дорман и Джонс сыграют Гордо и Трейси Стивенс, одну из наиболее выдающихся семей в НАСА.За съемки в ответе Sony Pictures Television и Moore’s Tail Ship Productions.Рон Мур также спродюсировал проект вместе с продюсерами «Фарго» Мэттом Уолпертом и Беном Недиви.Космические драмы занимают большую часть карьеры Мура, он известен по ряду сериалов во вселенной «Звёздный путь». А его последний на данный момент проект — «Электрические сны Филиппа К. Дика».Премьера стартовала 1 ноября 2019 года. Похожее"," 21 ноября, 2019  - 22:05 "
Стала известна дата выхода боевика «Телохранитель жены киллера» с Рейнольдсом и Джексоном,"Студии Lionsgate и Millennium объявили, что комедийный боевик «Телохранитель жены киллера» («The Hitman’s Wife’s Bodyguard») сиквел фильма «Телохранитель киллера», выйдет в августе 2020 года.Лучшему в мире телохранителю Майклу Брайсу снова придется заботится о Дариусе Кинкейде и его матюкливой жене Соне. Их опять ждут развеселые миссии в Европе, и на этот раз их занесет на побережье Амальфи в Италии.Продолжение воссоединит режиссера Патрика Хьюза со звездами первой части Райаном Рейнольдсом, Сэмюэлем Л. Джексоном  и Сальмой Хайек. Также к ним присоединятся Френк Грилло, Антонио Бандерас и Морган Фримен.Премьера фильма стартует 28 августа 2020 года.Похожее"," 25 декабря, 2019  - 17:50 "
Фрэнк Миллер и Роберт Родригес снимут сериал «Город грехов»," Студия Legendary заключила сделку с Фрэнком Миллером о переносе его серии графических романов «Город грехов» («Sin City») на телеэкраны. Роберт Родригес – напарник Миллера по полнометражным фильмам приглашен в проект, в качестве исполнительного продюсера.Сделка включает гарантированный первый сезон при условии, что шоу будет показано в сети или на потоковом сервисе. Также будет создан мультсериал с рейтингом Hard-R (только для взрослых), который послужит приквелом к графическим романам Миллера.Это не первая попытка перевести «Город грехов» в сериальный формат. Бывший шоураннер «Ходячих мертвецов» Глен Маззара и Лен Уайзман снявший «Другой мир», еще в 2017 году разрабатывали собственную телевизионную адаптацию.Однако этому проекту пришел конец в связи с крахом компании шаловливого Вайнштейна. После этого права на кино и тв вернулись к Миллеру.Похожее"," 17 ноября, 2019  - 19:42 "
«Чёрное Рождество»: к ремейку культового хоррора вышел новый ролик «Тишина»,"Студия Universal Pictures опубликовала новый ролик «Тишина» к рождественскому хоррор-триллеру «Чёрное Рождество» («Black Christmas»).Софи Такал сняла фильм по сценарию написанному совместно с Эйприл Вульф.Рождественский кампус со студентками сталкивается с убийцей. Сталкер в черной маске начинает убивать девушек одну за другой. Под подозрением каждый мужчина, от парней девушек до профессора, но кто бы ни был убийцей, он поймет, что с современными девушками лучше не связываться. В фильме играют: Кэри Элвес, Имоджен Путс, Бриттани О’Грэйди и Ализ Шэннон.Премьера фильма стартует 19 декабря 2019 года. Похожее"," 18 ноября, 2019  - 22:07 "
«Ведьмак»: вышел новый тизер фентезийного сериала с Генри Кавиллом,"Итальянский филиал Netflix опубликовал тизер с новыми кадрами сериала «Ведьмак» («The Witcher»), анонсировав премьеру финального трейлера, который мы увидим в конце октября.Основанный на хитовой серии романов Анджея Сапковского, сериал «Ведьмак» — это история о судьбе и семье. Геральт из Ривии, одинокий охотник на монстров, который пытается найти свое место в мире, где люди часто оказываются хуже самых ужасных монстров. В ходе своих приключений он встречает могущественную волшебницу и молодую принцессу с опасным секретом, теперь они должны научиться выживать на все более и более нестабильном континенте вместе….Шмидт Хиссрич выступает в качестве исполнительного продюсера и шоураннера сериала.В сериале играют:Генри Кавилл,Фрейя Аллан,Джои Бэти,МайАнна Бёринг;Том Кэнтон,Аня Чалотра,Имон Фэррен,Бьерн Хлинур Харальдссон иАдам Леви.Режиссерами 8 эпизодов в первом сезоне стали Алик Сахаров, Алекс Гарсия Лопес и Шарлотта Брандстрем. Алик Сахаров снял четыре эпизода, включая первый. Гарсия Лопес и Брандстрем взяли на себе еще по две серии.Уже заказан второй и третий сезон, съемки которых стартуют поздней осенью.По разным данным премьера первого сезона стартует 17 или 20 декабря 2019 года.Похожее"," 18 октября, 2019  - 16:42 "
«Дом с прислугой»: Apple выпустил первый трейлер хоррор-триллера М. Найта Шьямалана,"Потоковой сервис AppleTV+ опубликовал полноценный трейлер хоррор-триллера М. Найта Шьямалана «Дом с прислугой» («Servant»).Сериал расскажет о паре из Филадельфии, которая скорбит после ужасной трагедии. Неописуемая потеря вызывает раскол в их браке и открывает дверь таинственной силе, которая проникает в их дом.М. Найт Шьямалан — исполнительный продюсер сериала, а Тони Басгаллоп написал сценарий. Первый сезон будет состоять из 10 эпизодов.В сериале играют: Руперт Гринт, Лорен Амброуз и Тоби Кеббелл.Премьера проекта стартует 28 ноября 2019 года.Похожее"," 7 ноября, 2019  - 21:02 "
«Ричард Джуэлл»: вышел озвученный трейлер новой биографической драмы от Клинта Иствуда,"Студия Warner Bros. Pictures опубликовала озвученные трейлеры биографической драмы «Ричард Джуэлл» («Richard Jewell») от Клинта «Снимаю фильмы в 89 лет» Иствуда.Сценарий написали Билли Рэй и Мари Бреннер.Мир впервые познакомится с Ричардом Джуэллом, охранником, который сообщил о бомбе во время теракта в Атланте в 1996 году. Это известие сразу сделала Ричарда героем, ведь он спас множество жизней. Но в течение нескольких следующих дней жизни Ричарда Джуэлл превращается в ад, потому что он становится подозреваемым номер один для всех спецслужб его осуждает пресса и общественность. Чтобы очистить свое имя, Ричард обращается к независимому адвокату Уотсону Брайанту, которому заявляет о своей невиновности. Однако в какой-то момент Брайант понимает, что это дело может быть слишком тяжелым, ведь им противостоят объединенные силы всех федеральных правоохранительных структур США.В фильме играют: Пол Уолтер Хаузер ( «Я Тоня»), Оливия Уайлд («Время»)$ Сэм Рокуэлл («Кролик Джоджо»), Джон Хемм («Ты квач!») и Кэти Бейтс.Премьера фильма стартует 20 февраля 2020 года.На русском:На украинском:Похожее"," 21 октября, 2019  - 21:33 "
Hulu объявил состав хоррор-триллера «Книги Крови» по Клайву Баркеру,"Анна Фрил («Марселла»), Бритт Робертсон («Для людей»), Рафи Гаврон («Звезда родилась») и Юл Васкес («Миднайт, Техас») сыграют в новом фильме потокового сервиса Hulu «Книги крови» («Books of Blood»).Проект основан на серии книг легендарного британского автора хорроров Клайва Баркера.Браннон Брага снимет фильм по сценарию Адама Саймона. Сет Макфарлейн станет исполнительным продюсером.А вот и краткое описание персонажей:Фрил сыграет Мэри — блестящего, красивого психолога, которая прославилась как скептик, который разоблачает все ненаучные теории или убеждения. Она теряет своего 7-летнего сына из-за лейкемии, а затем встречает Саймона, красивого, харизматичного молодого человека, который становится ее любовником и убеждает ее, что через него с ней говорит ее мертвый сын.Робертсон изобразит Дженну, сверхчувствительную девушку, которая страдает от «мизофонии» — отвращения к звуку. Узнав, что мать собирается отправить ее обратно на «Ферму», она крадет деньги своей матери и отправляется в Лос-Анджелес.Васкес сыграет Беннетта, профессионального киллера, последняя цель которого расскажет ему о бесценной книге, которая позволит ему и его жене навсегда уйти в отставку. В поисках фолианта он попадает на сверхъестественную территорию.Похожее"," 3 ноября, 2019  - 18:23 "
«Чёрная Вдова»: озвученный тизер-трейлер сольника Скарлетт Йоханссон,"Marvel опубликовала озвученный тизер-трейлер и постер шпионского сольника «Чёрная Вдова» («Black Widow») со Скарлетт Йоханссон в главной роли.Кейт Шортланд срежиссировала фильм по сценарию Жаклин Шеффер.Феминизация Голливуда в 2019 году выдала в 2019 году ряд оглушительных провалов. По трейлеру мы видим, что и здесь у героинь всего один помощник мужского пола, и тот комедийно жирный и не опрятный… Посмотрим, вытянет ли проект знаменитый марвеловский контроль качества.На данный момент, нет никаких подробностей сюжета.В фильме играют: Скарлетт Йоханссон, Флоренс Пью, Дэвид Харбор и Рэйчел Вайс.Премьера стартует 30 апреля 2020 года.На русском:На украинском:В оригинале:Похожее"," 3 декабря, 2019  - 17:59 "
«Долг и Позор»: второй трейлер криминального якудза-триллера от Netflix,"Потоковый сервис Netflix опубликовал свой трейлер криминального триллера «Долг и Позор» («Giri / Haji») от создателей сериала «Чернобыль».Бен Чессель и Джулиан Фарино сняли сериал по сценарию Джо Бартона.Детектив из Токио колесит по Лондону в поисках своего пропавшего брата, который состоял в якудза и обвинен в убийстве.В сериале играют: Такехиро Хира, Келли Макдональд, Йосуке Кубозука, Уилл Шарп и Джастин Лонг.Премьера сериала состоится 10 января 2019 года.Похожее"," 24 декабря, 2019  - 09:11 "
Обри Плаза сыграет вместе с Майклом Кейном в драме «Бестселлеры»,"Обри Плаза присоединилась к Майклу Кейну на съемках режиссерского дебюта Лины Росслер «Бестселлеры» («Best Sellers»).Фильм расскажет о вымышленном писателе (Кейн), который отправляется в рекламный тур с молодой редакторшей (Плаза). Девушка таким образом пытается спасти издательство своего отца. Сначала писатель хочет продолжать проводить свои дни в мире и спокойствии, но подающая надежды редактор вдохновляет его отказаться от затворничества.Росслер снимет фильм по сценарию Энтони Грико, который получил за него награду Nicholl Fellowship в 2015 году.Ариэль Элвис, Кассиан Элвис, Петр Якл, Уэйн Марк Годфри, Джонатан Вангер и Пьер Эвен займутся продюсированием проекта.Похожее"," 6 ноября, 2019  - 18:53 "
«Похитители тел»: трейлер фантастического хоррора об инопланетной угрозе,"Появился трейлер фантастического ужастика «Похитители тел» («Snatchers»).За сценарий и режиссуру в ответе Стивен Сидарс и Бенжи Клейман.После того, как Сара, одержимая мыслью о потере невинности, исполнила свой замысел. На следующий день она просыпается с животом на девятом месяце беременности инопланетянином. В фильме играют: Мэри Непи, Габриэль Элиз, Дж.Дж. Нолан и Остин Фрайбергер.Похожее"," 3 декабря, 2019  - 21:18 "
«3022»: трейлер и постер фантастического триллера про исчезнувшую Землю,"Студия Saban Films опубликовала трейлер и постер научно-фантастического триллера «3022».Джон Суитц снял фильм по сценарию Райана Бинако.Команда астронавтов, живущих в бесконечной пустоте дальнего космоса, просыпается и пытается найти Землю, которая внезапно исчезла.В фильме играют: Омар Эппс, Кейт Уолш, Миранда Косгроув, Энвер Гьокай и Энгус Макфадьен.Премьера фильма стартует 22 ноября 2019 года.Похожее"," 16 ноября, 2019  - 10:50 "
«Родина»: тизер финального сезона драматического шпионского триллера,"Канал Showtime опубликовал первый тизер финального сезона шпионского триллера «Родина («Homeland»).Сериал «Родина» разработали Говард Гордон, Алекс Ганс и Гидеон Рафф. Он основан на оригинальном израильском телесериале Гидеона Раффа «Военнопленные». От сезона к сезону главная героиня Кэрри Мэтисон раскрывает новые заговоры и террористические угрозы. В ролях: Клэр Дэйнс — Кэрри Мэтисон, Руперт Френд — Питер Куинн, Ф. Мюррей Абрахам — Дар Адал, Элизабет Марвел и Мэнди Патинкин — Сол Беренсон.Премьера восьмого сезона стартует 9 февраля 2020 года.Похожее"," 12 ноября, 2019  - 09:56 "
Софи Ди Мартино сыграет в сериале «Локи» от Marvel и Disney+,"Появились первые новости о кастинге сериала «Локи» («Loki») от Marvel и Disney+. Софи Ди Мартино («В пустыне смерти») присоединилась к Тому Хиддлстону.В сериале Хиддлстон вернется к роли хитрого Бога-обманщика. Сюжет покажет то, как Локи влиял на значимые исторические события происходящие на протяжении всей истории человечества.Кейт Херрон («Рассвет») срежиссирует проект по сценарию Майкла Уолдрона («Рик и Морти»). Они также станут исполнительными продюсерами сериала.«Локи» вместе с сериалом «ВандаВижен» будет тесно связан с второй частью приключений Доктора Стрэнджа «Доктор Стрэндж и Мультивселенная Безумия». Это могут быть как камео, так и ссылки на какие-то события.Похожее"," 17 ноября, 2019  - 19:25 "
«Вперёд»: вышел озвученный трейлер и новый постер новинки Disney и Pixar,"Disney и Pixar опубликовали озвученный трейлер и новый постер оригинального мультфильма «Вперёд» («Onward»).За сценарий и режиссуру отвечает Дэн Скэнлон («Университет монстров»).Действие мультфильма происходит в совершенно обычном пригороде находящемся в фэнтезийном мире. А-ля фильм «Яркий», но без чернухи. Два брата-эльфа отправляются в удивительное путешествие, чтобы узнать, осталось ли в мире еще хоть чуть-чуть магии.В оригинале главных героев озвучили Том Холланд («Человек-паук») и Крис Пратт («Стражи Галактики»).Премьера мультфильма состоится 5 марта 2020 года.Похожее"," 26 ноября, 2019  - 16:18 "
Оскар Айзек сыграет картежника в триллере «Счетчик карт» Пола Шредера,"Оскар Айзек («Тройная граница») сыграет в новом мстительном триллере Пола Шредера «Счетчик карт» («The Card Counter»).Пол Шредер кроме режиссуры еще и напишет сценарий.Уильям Телль — бывший солдат, который стал профессиональным игроком. На его размеренном пути из одного казино в другое ему встречается парень, который хочет отомстить их общему врагу — военному полковнику. Телль решает повлиять на молодого человека и таким образом искупить свои собственные грехи. Кульминацией их путешествия станет мировой покерный турнир в Лас-Вегасе.Премьера фильма ожидается в 2021 году.Похожее"," 30 октября, 2019  - 09:37 "
Появились первые кадры из мини-сериала «Рождественская песнь» Стивена Найта,"Издание EW опубликовало первые кадры из мини-сериала «Рождественская песнь» («A Christmas Carol») от создателя «Острых Козырьков» и «Табу» Стивена Найта. На них мы видим Гая Пирса, который играет скрягу Эбенезера Скруджа, и Энди Серкиса в роли призрака прошлого Рождества.«Рождественская История» расскажет об Эбенезере Скрудже, скупом и черством богаче, которого на кануне Рождества посещают четыре призрака из прошлого, настоящего и будущего. Ему покажут, насколько корыстолюбие испортило его собственную жизнь и жизни окружающих. Ну и конечно, осознание и исправление ошибок должно будет спасти дух Рождества.В сериале также играют: Джо Элвин, Винетт Робинсон, Стивен Грэм, Шарлотта Райли и Ленни Раш.Производство проекта заказали BBC Drama и BBC Content. Продюсировать будут компания Ридли Скотта «Scott Free London» в сотрудничестве с компанией Тома Харди «Hardy Son and Baker».Трехсерийный мини-сериал будет выпущен в Рождество 2019 года.    Похожее"," 24 октября, 2019  - 13:45 "
«Эндлинги»: трейлер подросткового фантастического сериала про инопланетян,"Потоковый сервис Hulu опубликовал трейлер подросткового научно-фантастического приключенческого сериала «Эндлинги» («Endlings»).За создание и режиссуру отвечает Дж.Дж. Джонсон. В первом сезоне будет 12 эпизодов.Действие сериала происходит в ближайшем будущем. Нам расскажут о четырех приемных детях, которые собираются вместе, чтобы спасти фантастических существ со всей галактики, которые так же как и они… Остались одни.В сериале играют: Микела Люси, Нил Кроун, Камайя Фэйрбёрн-Грант и Аеша Мансур.Премьера сезона стартует 17 января 2020 года. Похожее"," 21 декабря, 2019  - 11:46 "
«Аутсайдеры»: вышли четыре новых ролика и персонажные постеры гоночной драмы с Кристианом Бэйлом и Мэттом Деймоном,"20th Century Fox опубликовала три новых постера и четыре ролика к гоночной драме «Аутсайдеры»(«FORD против FERRARI») с Кристианом Бэйлом и Мэттом Деймоном.Фильм основан на реальной истории, эксцентричной и решительной команды американских инженеров и дизайнеров во главе с автомобильным конструктором Кэрроллом Шелби и его британским гонщиком Кеном Майлсом. Генри Форд II отправил их на чемпионат мира 1966 года в Ле-Мане. Там они должны были представить новый автомобиль, который сможет остановить гегемонию постоянно выигрывающей Феррари.Джеймс Мэнголд («Логан») снял фильм по сценарию Джеза и Джона-Генри Баттервортов.В главных ролях появятся Кристиан Бэйл и Мэтт Деймон.Премьера фильма состоится 14 ноября 2019 года.  Специальный взгляд:AMC Exclusive:Жду этого:Run Free:Похожее"," 18 октября, 2019  - 17:09 "
«Первая любовь»: появился озвученный трейлер и постер криминального триллера Такаси Миике,"Появился озвученный трейлер и новый постер криминального боевика «Первая любовь» («Hatsukoi») от культового японского режиссера Такаси Миике.Такаси Миике снял фильм по сценарию Маса Накамура.Фильм расскажет историю молодой пары — боксера со смертельным диагнозом и девушки по вызову — которые влюбляются, оказавшись втянутыми в схему контрабанды наркотиков. Действие охватит одну ночь в Токио, когда герои столкнутся с киллерами, якудза и продажными копами.Премьера фильма в кинотеатрах стартует 28 ноября 2019 года.Похожее"," 10 ноября, 2019  - 19:33 "
«Тихое место 2»: постер и тизер-трейлер фантастического триллера Джона Красински,"Paramount Pictures опубликовала первый тизер фантастического триллера «Тихое место 2» («A Quiet Place: Part II») от режиссера и сценариста Джона Красински.После смертоносных событий первого фильма семья Эбботт  должна теперь столкнуться с ужасами внешнего мира, поскольку они продолжают молча бороться за выживание. Вынужденные отправиться в неизвестность, они быстро понимают, что монстры с отличным слухом, не единственная угроза, которая скрывается за песчаной тропой.В фильме играют: Эмили Блант, Миллисент Симмондс, Ноа Юп, Джимон Хонсу и Киллиан Мерфи.Премьера фильма стартует 20 марта 2020 года.Похожее"," 19 декабря, 2019  - 21:58 "
«Вперёд»: второй трейлер фентезийного мультфильма студии Pixar,"Студия Pixar выложила второй трейлер фентезийного мультфильма «Вперёд» («Onward»).За сценарий и режиссуру отвечает Дэн Скэнлон («Университет монстров»).Действие мультфильма происходит в совершенно обычном пригороде находящемся в фэнтезийном мире. А-ля фильм «Яркий», но без чернухи. Два брата-эльфа отправляются в удивительное путешествие, чтобы узнать, осталось ли в мире еще хоть чуть-чуть магии.В оригинале главных героев озвучили Том Холланд («Человек-паук») и Крис Пратт («Стражи Галактики»).Премьера мультфильма состоится 5 марта 2020 года.Похожее"," 18 декабря, 2019  - 00:20 "
«Ип Ман 4»: вышел второй трейлер экшена с Донни Йеном,"Well Go USA опубликовала второй трейлер биографического боевика «Ип Ман 4» («Ip Man 4»).Фильм воссоединяет режиссера Уилсона Ипа с Донни Йеном, который вновь исполняет свою роль мастера боевого искусства Вин Чун — Ип Мана.Мастер кунг-фу едет в США, где его ученик открыв школу Вин Чун насолил местному сообществу боевых искусств.Также в фильме играют: Скотт Эдкинс, Ваннесс Ву и Квок-Кван Чан.Американская премьера фильма стартует 25 декабря 2019 года.Похожее"," 6 ноября, 2019  - 17:13 "
«Современная любовь»: финальный трейлер любовной антологии от Amazon Prime,"18 октяря на Amazon стартовал показ многосерийной комедийной мелодрамы «Современная любовь» («Modern Love») — экранизации популярной колонки и еженедельного подкаста издания New York Times. По этому случаю опубликовали расширенный финальный трейлер со всеми героями проекта. В сериале подобрался звездный актерский состав: Энн Хэтэуэй, Тина Фей, София Бутелла, Дев Патель, Кэтрин Кинер и Энди Гарсия.Открытый, честный, болезненный, а иногда и грязный поиск любви — вот что делает ее такой реальной. Каждый из получасовых эпизодов будет изучать любовь во всех ее проявлениях, как сложных так и прекрасных.Также в сериале сыграют: Джон Слэттери, Кристин Милиоти, Брэндон Виктор Диксон, Оливия Кук, Эндрю Скотт, Джулия Гарнер, Ши Уайхэм, Гари Карр и Джон Галлахер-младший.Премьера сериала состоялся 18 октября 2019 года.Похожее"," 20 октября, 2019  - 18:50 "
"«Скуби-ду»: вышел озвученный трейлер мультфильма о знакомстве Скуби, Шегги, Фреда, Вельмы и Дафны","Студия Warner Bros. опубликовала первый озвученный трейлер анимационной истории «Скуби-ду» («Scoob!») о знакомстве классической команды охотников за мистическим!Тони Червоне срежиссировал мультфильм по сценарию Келли Фрэмон и Мэтта Либермана.Мультфильм расскажет нам о первой встрече Скуби, Шегги, Фреда, Вельмы и Дафны. Именно тогда они основали свою компанию Mystery Inc. Им нужно остановить «Собакалипсис»,  попытку выпустить в мир собаку-призрака по прозвищу Цербер. А еще друзья узнают, что у самого Скуби загадочное прошлое и эпичная судьба.В оригинале за озвучку в ответе: Марк Уолберг, Зак Эфрон, Уилл Форте, Кирси Клемонс, Аманда Сайфред и Джейсон Айзекс.Премьера мультфильма стартует 14 мая 2020 года. На русском:На украинском:Оригинал:Похожее"," 11 ноября, 2019  - 22:38 "
«Тёмные начала» Филипа Пулмана получили еще один финальный трейлер,"Канал BBC опубликовал свою версию финального трейлера фэнтезийного сериала по бестселлеру Филипа Пулмана «Тёмные начала» («His Dark Materials»), который сняли в кооперации с HBO («Игра Престолов»).Сюжет одного из самых известных фэнтези двадцатого века рассказывает о двух подростках. Те отправляются в волшебное приключение через параллельные вселенные. Они оказываются вовлеченными в войну против небесных сил, которая проходит во многих мирах.В сериале играют: Дафна Кин, Рут Уилсон, Джеймс МакЭвой, Лин-Мануэль Миранда и Кларк Питерс.Кстати, каналы сразу заказали два сезона по восемь серий.Премьера первого восьмисерийного сезона состоится 4 ноября 2019 года.Похожее"," 24 октября, 2019  - 13:59 "
Нил Бломкамп снимет Тейлора Китча в своем новом научно-фантастическом триллере «Инферно»,"Тейлор Китч («21 мост») сыграет главную роль в фильме «Инферно» («Inferno») от научно-фантастического гуру Нила Бломкампа («Район №9», «Элизиум», «Чаппи»).Китч сыграет полицейского, которого вызывают расследовать, казалось бы, обычное убийство в пустыне Нью-Мексико. Прибытие ФБР подтверждает его подозрения, что это происшествие не совсем обычное. Охота на убийцу сталкивает его лицом к лицу с гуманоидной инопланетной тварью, которая ни перед чем не остановится, чтобы уничтожить единственного свидетеля преступления.«Я очень взволнован новым проектом, фильм переполнен темами и концепциями, которые я нахожу глубоко захватывающими, мне повезло, что я снимаю его», — заявил Бломкамп.Стюарт Форд из студии AGC добавил: «За последнее десятилетие Нил Бломкамп зарекомендовал себя как один из самых инновационных создателей научно-фантастического кино во всем мире, и я убежден, что «Инферно» даст ему возможность выйти на новый уровень и поднимет Нила на еще большую высоту».Съемки фильма стартуют в начале 2020 года.Похожее"," 25 октября, 2019  - 16:59 "
«Волны»: вышел финальный трейлер драмы со Стерлингом Брауном,"Студия A24 опубликовала трейлер музыкальной драмы «Волны» («Waves») с Стерлингом Брауном («Хищник») и Алексой Деми.Фильм является детищем сценариста и режиссера Трея Эдварда Шульца, который в прошлом году выстрелил хоррором «Оно приходит ночью».Фильм расскажет об обычной афроамериканской семье из пригорода — во главе с благонамеренным, но властным отцом. Она отправится по пути любви, прощения и восстановления после большой трагедии.В фильме также играют: Лукас Хеджес («Леди Бёрд»), Келвин Харрисон-младший («Нация убийц») и Тейлор Рассел («Затерянные в космосе»).Продюсеры фильма: Кевин Турен и Джим Уилсон.Премьера фильма состоится 15 ноября 2019 года. Похожее"," 31 октября, 2019  - 15:11 "
